date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2026-01-16,4,16:00,up,3,38.00,37.20,37.50,38.00,38.00,38.00,1140.0
2026-01-16,5,20:00,up,7,38.00,35.60,36.49,36.98,37.49,38.00,1211.0
2026-01-17,0,00:00,down,6,0.75,0.59,0.59,0.59,0.59,0.67,121.0
2026-01-17,0,00:00,up,7,38.00,35.23,35.38,35.38,36.00,36.80,682.0
2026-01-17,1,04:00,down,1,0.59,0.59,0.59,0.59,0.59,0.59,2.0
2026-01-17,1,04:00,up,7,38.00,37.30,37.50,37.99,37.99,37.99,832.0
2026-01-17,2,08:00,down,8,0.59,0.59,0.59,0.59,0.59,0.59,20.0
2026-01-17,2,08:00,up,2,38.00,36.20,36.50,37.00,37.50,37.80,510.0
2026-01-17,3,12:00,down,11,0.59,0.59,0.59,0.59,0.59,0.59,56.0
2026-01-17,4,16:00,down,6,0.59,0.59,0.59,0.59,0.59,0.59,42.0
2026-01-17,4,16:00,up,3,38.00,37.20,37.50,38.00,38.00,38.00,1110.0
2026-01-17,5,20:00,down,5,0.59,0.59,0.59,0.59,0.59,0.59,47.0
2026-01-17,5,20:00,up,8,38.00,35.62,35.88,35.94,36.72,38.00,1182.0
2026-01-18,0,00:00,down,9,16.00,0.59,0.59,0.59,0.75,6.24,279.0
2026-01-18,0,00:00,up,7,38.00,35.23,35.38,35.38,36.00,36.80,682.0
2026-01-18,1,04:00,down,2,0.59,0.59,0.59,0.59,0.59,0.59,6.0
2026-01-18,1,04:00,up,7,38.00,37.30,37.50,37.99,37.99,37.99,832.0
2026-01-18,2,08:00,down,3,0.59,0.59,0.59,0.59,0.59,0.59,4.0
2026-01-18,2,08:00,up,2,38.00,36.20,36.50,37.00,37.50,37.80,510.0
2026-01-18,4,16:00,down,3,0.59,0.59,0.59,0.59,0.59,0.59,26.0
2026-01-18,4,16:00,up,3,38.00,37.20,37.50,38.00,38.00,38.00,1110.0
2026-01-18,5,20:00,down,2,0.75,0.61,0.63,0.67,0.71,0.73,103.0
2026-01-18,5,20:00,up,8,38.00,35.62,35.88,35.94,36.72,38.00,1182.0
2026-01-19,0,00:00,down,7,0.75,0.59,0.59,0.59,0.59,0.65,136.0
2026-01-19,0,00:00,up,7,38.00,35.23,35.38,35.38,36.00,36.80,682.0
2026-01-19,1,04:00,down,4,0.59,0.59,0.59,0.59,0.59,0.59,36.0
2026-01-19,1,04:00,up,7,38.00,37.30,37.50,37.99,37.99,37.99,832.0
2026-01-19,2,08:00,down,5,0.59,0.59,0.59,0.59,0.59,0.59,20.0
2026-01-19,2,08:00,up,2,38.00,36.20,36.50,37.00,37.50,37.80,510.0
2026-01-19,3,12:00,down,5,0.59,0.59,0.59,0.59,0.59,0.59,48.0
2026-01-19,4,16:00,down,5,0.59,0.59,0.59,0.59,0.59,0.59,31.0
2026-01-19,4,16:00,up,4,38.00,37.15,37.38,37.75,38.00,38.00,1113.0
2026-01-19,5,20:00,down,4,0.59,0.59,0.59,0.59,0.59,0.59,14.0
2026-01-19,5,20:00,up,9,38.00,35.70,35.88,36.00,37.50,38.00,1190.0
2026-01-20,0,00:00,down,3,0.58,0.58,0.58,0.58,0.58,0.58,144.0
2026-01-20,0,00:00,up,9,38.00,35.00,35.38,35.38,36.00,36.40,765.0
2026-01-20,1,04:00,up,8,38.00,37.35,37.50,37.95,37.99,37.99,895.0
2026-01-20,2,08:00,up,2,38.00,36.20,36.50,37.00,37.50,37.80,540.0
2026-01-20,4,16:00,up,4,38.00,37.15,37.38,37.75,38.00,38.00,1152.0
2026-01-20,5,20:00,up,10,38.00,35.79,35.88,36.00,37.12,38.00,1261.0
2026-01-21,0,00:00,down,3,0.51,0.44,0.44,0.44,0.47,0.50,130.0
2026-01-21,0,00:00,up,8,38.00,35.00,35.21,35.28,36.00,36.60,740.0
2026-01-21,1,04:00,down,11,0.52,0.40,0.44,0.48,0.52,0.52,22.0
2026-01-21,1,04:00,up,9,38.00,36.60,37.50,37.50,37.99,37.99,898.0
2026-01-21,2,08:00,down,6,0.52,0.52,0.52,0.52,0.52,0.52,22.0
2026-01-21,2,08:00,up,4,38.00,36.45,37.12,37.50,37.62,37.85,560.0
2026-01-21,3,12:00,down,4,0.49,0.49,0.49,0.49,0.49,0.49,12.0
