date,hour,minute,interval_start,price_eur_mwh,volume_mwh
2025-10-12,15,45,2025-10-12T15:45:00,96.91,909.125
2025-10-12,16,0,2025-10-12T16:00:00,76.64,889.0
2025-10-12,16,15,2025-10-12T16:15:00,88.13,887.575
2025-10-12,16,30,2025-10-12T16:30:00,97.62,891.175
2025-10-12,16,45,2025-10-12T16:45:00,107.29,903.025
2025-10-12,17,0,2025-10-12T17:00:00,89.74,958.25
2025-10-12,17,15,2025-10-12T17:15:00,105.93,970.25
2025-10-12,17,30,2025-10-12T17:30:00,112.34,970.4
2025-10-12,17,45,2025-10-12T17:45:00,113.4,975.325
2025-10-12,18,0,2025-10-12T18:00:00,92.19,1077.95
2025-10-12,18,15,2025-10-12T18:15:00,102.36,1080.05
2025-10-12,18,30,2025-10-12T18:30:00,105.41,1080.95
2025-10-12,18,45,2025-10-12T18:45:00,109.69,1086.3
2025-10-12,19,0,2025-10-12T19:00:00,105.2,1096.9
2025-10-12,19,15,2025-10-12T19:15:00,107.61,1102.35
2025-10-12,19,30,2025-10-12T19:30:00,112.34,1103.95
2025-10-12,19,45,2025-10-12T19:45:00,108.96,1107.1
2025-10-12,20,0,2025-10-12T20:00:00,112.33,1101.775
2025-10-12,20,15,2025-10-12T20:15:00,111.7,1109.55
2025-10-12,20,30,2025-10-12T20:30:00,105.34,1109.825
2025-10-12,20,45,2025-10-12T20:45:00,104.88,1110.425
2025-10-12,21,0,2025-10-12T21:00:00,115.9,1072.425
2025-10-12,21,15,2025-10-12T21:15:00,110.79,1072.2
2025-10-12,21,30,2025-10-12T21:30:00,105.98,1072.475
2025-10-12,21,45,2025-10-12T21:45:00,102.51,1071.925
2025-10-12,22,0,2025-10-12T22:00:00,120.92,1020.675
2025-10-12,22,15,2025-10-12T22:15:00,113.0,1019.775
2025-10-12,22,30,2025-10-12T22:30:00,103.8,1015.0
2025-10-12,22,45,2025-10-12T22:45:00,97.27,1014.75
2025-10-12,23,0,2025-10-12T23:00:00,103.22,1000.6
2025-10-12,23,15,2025-10-12T23:15:00,94.37,998.0
2025-10-12,23,30,2025-10-12T23:30:00,92.38,1000.65
2025-10-12,23,45,2025-10-12T23:45:00,85.89,1005.775
2025-10-13,0,0,2025-10-13T00:00:00,105.13,1003.925
2025-10-13,0,15,2025-10-13T00:15:00,93.78,1017.125
2025-10-13,0,30,2025-10-13T00:30:00,91.2,1029.05
2025-10-13,0,45,2025-10-13T00:45:00,88.38,1040.55
2025-10-13,1,0,2025-10-13T01:00:00,91.9,1043.65
2025-10-13,1,15,2025-10-13T01:15:00,88.68,1052.125
2025-10-13,1,30,2025-10-13T01:30:00,92.71,1062.625
2025-10-13,1,45,2025-10-13T01:45:00,91.78,1067.75
2025-10-13,2,0,2025-10-13T02:00:00,94.17,1083.225
2025-10-13,2,15,2025-10-13T02:15:00,92.93,1087.7
2025-10-13,2,30,2025-10-13T02:30:00,90.55,1092.65
2025-10-13,2,45,2025-10-13T02:45:00,90.47,1096.55
2025-10-13,3,0,2025-10-13T03:00:00,91.4,1107.225
2025-10-13,3,15,2025-10-13T03:15:00,90.94,1113.975
2025-10-13,3,30,2025-10-13T03:30:00,90.26,1121.375
2025-10-13,3,45,2025-10-13T03:45:00,93.67,1127.3
2025-10-13,4,0,2025-10-13T04:00:00,95.98,1126.325
2025-10-13,4,15,2025-10-13T04:15:00,92.2,1129.0
2025-10-13,4,30,2025-10-13T04:30:00,96.26,1128.575
2025-10-13,4,45,2025-10-13T04:45:00,101.84,1126.825
2025-10-13,5,0,2025-10-13T05:00:00,91.78,1147.225
2025-10-13,5,15,2025-10-13T05:15:00,96.71,1152.15
2025-10-13,5,30,2025-10-13T05:30:00,98.72,1158.6
2025-10-13,5,45,2025-10-13T05:45:00,114.95,1169.3
2025-10-13,6,0,2025-10-13T06:00:00,77.96,1211.675
2025-10-13,6,15,2025-10-13T06:15:00,105.13,1216.15
2025-10-13,6,30,2025-10-13T06:30:00,133.28,1227.475
2025-10-13,6,45,2025-10-13T06:45:00,174.56,1247.325
2025-10-13,7,0,2025-10-13T07:00:00,121.77,1395.575
2025-10-13,7,15,2025-10-13T07:15:00,199.13,1394.975
2025-10-13,7,30,2025-10-13T07:30:00,240.92,1399.325
2025-10-13,7,45,2025-10-13T07:45:00,254.47,1405.275
2025-10-13,8,0,2025-10-13T08:00:00,250.23,1309.525
2025-10-13,8,15,2025-10-13T08:15:00,222.96,1306.9
2025-10-13,8,30,2025-10-13T08:30:00,172.06,1306.775
2025-10-13,8,45,2025-10-13T08:45:00,135.72,1305.55
2025-10-13,9,0,2025-10-13T09:00:00,199.99,1244.8
2025-10-13,9,15,2025-10-13T09:15:00,152.11,1243.775
2025-10-13,9,30,2025-10-13T09:30:00,135.13,1240.425
2025-10-13,9,45,2025-10-13T09:45:00,107.74,1241.15
2025-10-13,10,0,2025-10-13T10:00:00,143.02,1171.1
2025-10-13,10,15,2025-10-13T10:15:00,134.07,1152.575
2025-10-13,10,30,2025-10-13T10:30:00,121.82,1153.675
2025-10-13,10,45,2025-10-13T10:45:00,110.88,1153.975
2025-10-13,11,0,2025-10-13T11:00:00,134.62,1133.325
2025-10-13,11,15,2025-10-13T11:15:00,114.14,1133.5
2025-10-13,11,30,2025-10-13T11:30:00,104.64,1133.575
2025-10-13,11,45,2025-10-13T11:45:00,99.37,1133.975
2025-10-13,12,0,2025-10-13T12:00:00,104.64,1129.525
2025-10-13,12,15,2025-10-13T12:15:00,96.73,1130.025
2025-10-13,12,30,2025-10-13T12:30:00,93.17,1130.475
2025-10-13,12,45,2025-10-13T12:45:00,89.13,1130.875
2025-10-13,13,0,2025-10-13T13:00:00,96.1,1137.025
2025-10-13,13,15,2025-10-13T13:15:00,93.27,1137.225
2025-10-13,13,30,2025-10-13T13:30:00,89.49,1138.15
2025-10-13,13,45,2025-10-13T13:45:00,86.37,1140.35
2025-10-13,14,0,2025-10-13T14:00:00,83.78,1139.85
2025-10-13,14,15,2025-10-13T14:15:00,89.3,1139.625
2025-10-13,14,30,2025-10-13T14:30:00,99.05,1140.65
2025-10-13,14,45,2025-10-13T14:45:00,105.23,1148.95
2025-10-13,15,0,2025-10-13T15:00:00,91.16,1155.2
2025-10-13,15,15,2025-10-13T15:15:00,97.53,1155.725
2025-10-13,15,30,2025-10-13T15:30:00,108.05,1156.175
2025-10-13,15,45,2025-10-13T15:45:00,121.09,1169.45
2025-10-13,16,0,2025-10-13T16:00:00,95.74,1177.55
2025-10-13,16,15,2025-10-13T16:15:00,104.56,1188.625
2025-10-13,16,30,2025-10-13T16:30:00,111.81,1199.725
2025-10-13,16,45,2025-10-13T16:45:00,134.19,1218.325
2025-10-13,17,0,2025-10-13T17:00:00,97.3,1285.85
2025-10-13,17,15,2025-10-13T17:15:00,114.46,1290.95
2025-10-13,17,30,2025-10-13T17:30:00,180.32,1300.875
2025-10-13,17,45,2025-10-13T17:45:00,267.92,1323.9
2025-10-13,18,0,2025-10-13T18:00:00,182.78,1394.9
2025-10-13,18,15,2025-10-13T18:15:00,246.59,1396.275
2025-10-13,18,30,2025-10-13T18:30:00,339.2,1403.8
2025-10-13,18,45,2025-10-13T18:45:00,382.74,1410.575
2025-10-13,19,0,2025-10-13T19:00:00,366.1,1465.825
2025-10-13,19,15,2025-10-13T19:15:00,322.66,1460.075
2025-10-13,19,30,2025-10-13T19:30:00,254.28,1450.675
2025-10-13,19,45,2025-10-13T19:45:00,207.01,1451.4
2025-10-13,20,0,2025-10-13T20:00:00,251.08,1392.175
2025-10-13,20,15,2025-10-13T20:15:00,175.89,1377.2
2025-10-13,20,30,2025-10-13T20:30:00,125.49,1373.55
2025-10-13,20,45,2025-10-13T20:45:00,119.19,1375.4
2025-10-13,21,0,2025-10-13T21:00:00,162.93,1308.4
2025-10-13,21,15,2025-10-13T21:15:00,126.07,1301.7
2025-10-13,21,30,2025-10-13T21:30:00,106.03,1302.6
2025-10-13,21,45,2025-10-13T21:45:00,104.24,1304.875
2025-10-13,22,0,2025-10-13T22:00:00,134.79,1213.525
2025-10-13,22,15,2025-10-13T22:15:00,129.9,1175.075
2025-10-13,22,30,2025-10-13T22:30:00,116.85,1175.325
2025-10-13,22,45,2025-10-13T22:45:00,106.45,1175.15
2025-10-13,23,0,2025-10-13T23:00:00,124.43,1177.225
2025-10-13,23,15,2025-10-13T23:15:00,109.01,1176.475
2025-10-13,23,30,2025-10-13T23:30:00,107.46,1176.475
2025-10-13,23,45,2025-10-13T23:45:00,105.72,1178.375
2025-10-14,0,0,2025-10-14T00:00:00,114.93,1068.975
2025-10-14,0,15,2025-10-14T00:15:00,116.53,1069.6
2025-10-14,0,30,2025-10-14T00:30:00,106.7,1064.1
2025-10-14,0,45,2025-10-14T00:45:00,101.27,1064.05
2025-10-14,1,0,2025-10-14T01:00:00,107.38,966.275
2025-10-14,1,15,2025-10-14T01:15:00,105.09,966.45
2025-10-14,1,30,2025-10-14T01:30:00,103.28,967.3
2025-10-14,1,45,2025-10-14T01:45:00,99.31,967.675
2025-10-14,2,0,2025-10-14T02:00:00,104.85,968.575
2025-10-14,2,15,2025-10-14T02:15:00,100.95,968.525
2025-10-14,2,30,2025-10-14T02:30:00,99.16,968.675
2025-10-14,2,45,2025-10-14T02:45:00,96.69,969.35
2025-10-14,3,0,2025-10-14T03:00:00,101.55,968.125
2025-10-14,3,15,2025-10-14T03:15:00,100.39,968.525
2025-10-14,3,30,2025-10-14T03:30:00,99.12,968.725
2025-10-14,3,45,2025-10-14T03:45:00,100.23,968.7
2025-10-14,4,0,2025-10-14T04:00:00,99.11,964.975
2025-10-14,4,15,2025-10-14T04:15:00,100.77,964.075
2025-10-14,4,30,2025-10-14T04:30:00,100.68,963.35
2025-10-14,4,45,2025-10-14T04:45:00,106.63,962.875
2025-10-14,5,0,2025-10-14T05:00:00,100.59,1027.95
2025-10-14,5,15,2025-10-14T05:15:00,106.97,1025.7
2025-10-14,5,30,2025-10-14T05:30:00,107.97,1023.9
2025-10-14,5,45,2025-10-14T05:45:00,114.76,1031.975
2025-10-14,6,0,2025-10-14T06:00:00,100.46,1079.875
2025-10-14,6,15,2025-10-14T06:15:00,122.49,1085.825
2025-10-14,6,30,2025-10-14T06:30:00,141.11,1096.675
2025-10-14,6,45,2025-10-14T06:45:00,149.13,1102.275
2025-10-14,7,0,2025-10-14T07:00:00,131.06,1167.85
2025-10-14,7,15,2025-10-14T07:15:00,156.21,1167.575
2025-10-14,7,30,2025-10-14T07:30:00,193.96,1169.25
2025-10-14,7,45,2025-10-14T07:45:00,195.49,1169.6
2025-10-14,8,0,2025-10-14T08:00:00,240.25,1250.075
2025-10-14,8,15,2025-10-14T08:15:00,232.42,1249.55
2025-10-14,8,30,2025-10-14T08:30:00,170.82,1235.125
2025-10-14,8,45,2025-10-14T08:45:00,145.16,1234.8
2025-10-14,9,0,2025-10-14T09:00:00,220.98,1179.175
2025-10-14,9,15,2025-10-14T09:15:00,156.91,1166.525
2025-10-14,9,30,2025-10-14T09:30:00,134.89,1176.75
2025-10-14,9,45,2025-10-14T09:45:00,123.29,1186.175
2025-10-14,10,0,2025-10-14T10:00:00,179.19,1110.3
2025-10-14,10,15,2025-10-14T10:15:00,132.51,1108.9
2025-10-14,10,30,2025-10-14T10:30:00,116.22,1119.35
2025-10-14,10,45,2025-10-14T10:45:00,108.41,1125.025
2025-10-14,11,0,2025-10-14T11:00:00,136.87,1088.65
2025-10-14,11,15,2025-10-14T11:15:00,122.77,1067.925
2025-10-14,11,30,2025-10-14T11:30:00,117.7,1070.9
2025-10-14,11,45,2025-10-14T11:45:00,108.8,1072.5
2025-10-14,12,0,2025-10-14T12:00:00,114.58,1062.3
2025-10-14,12,15,2025-10-14T12:15:00,113.32,1063.6
2025-10-14,12,30,2025-10-14T12:30:00,108.96,1062.175
2025-10-14,12,45,2025-10-14T12:45:00,101.83,1059.575
2025-10-14,13,0,2025-10-14T13:00:00,107.37,1047.3
2025-10-14,13,15,2025-10-14T13:15:00,105.87,1043.85
2025-10-14,13,30,2025-10-14T13:30:00,107.59,1042.275
2025-10-14,13,45,2025-10-14T13:45:00,105.44,1036.45
2025-10-14,14,0,2025-10-14T14:00:00,95.76,1018.325
2025-10-14,14,15,2025-10-14T14:15:00,108.55,1008.55
2025-10-14,14,30,2025-10-14T14:30:00,116.87,1004.85
2025-10-14,14,45,2025-10-14T14:45:00,131.95,1005.225
2025-10-14,15,0,2025-10-14T15:00:00,109.47,997.125
2025-10-14,15,15,2025-10-14T15:15:00,117.12,997.125
2025-10-14,15,30,2025-10-14T15:30:00,132.37,1007.2
2025-10-14,15,45,2025-10-14T15:45:00,164.66,1021.1
2025-10-14,16,0,2025-10-14T16:00:00,112.96,1087.05
2025-10-14,16,15,2025-10-14T16:15:00,132.59,1098.65
2025-10-14,16,30,2025-10-14T16:30:00,169.79,1119.1
2025-10-14,16,45,2025-10-14T16:45:00,216.25,1149.225
2025-10-14,17,0,2025-10-14T17:00:00,132.89,1214.7
2025-10-14,17,15,2025-10-14T17:15:00,152.59,1216.975
2025-10-14,17,30,2025-10-14T17:30:00,233.89,1229.05
2025-10-14,17,45,2025-10-14T17:45:00,366.8,1235.475
2025-10-14,18,0,2025-10-14T18:00:00,257.0,1341.9
2025-10-14,18,15,2025-10-14T18:15:00,343.5,1351.75
2025-10-14,18,30,2025-10-14T18:30:00,460.13,1353.675
2025-10-14,18,45,2025-10-14T18:45:00,507.15,1355.15
2025-10-14,19,0,2025-10-14T19:00:00,492.35,1375.075
2025-10-14,19,15,2025-10-14T19:15:00,445.22,1376.1
2025-10-14,19,30,2025-10-14T19:30:00,369.9,1376.625
2025-10-14,19,45,2025-10-14T19:45:00,295.01,1372.175
2025-10-14,20,0,2025-10-14T20:00:00,323.56,1371.8
2025-10-14,20,15,2025-10-14T20:15:00,234.46,1370.325
2025-10-14,20,30,2025-10-14T20:30:00,172.54,1354.95
2025-10-14,20,45,2025-10-14T20:45:00,138.68,1354.9
2025-10-14,21,0,2025-10-14T21:00:00,196.25,1256.875
2025-10-14,21,15,2025-10-14T21:15:00,150.56,1245.55
2025-10-14,21,30,2025-10-14T21:30:00,136.19,1246.4
2025-10-14,21,45,2025-10-14T21:45:00,117.0,1247.65
2025-10-14,22,0,2025-10-14T22:00:00,139.52,1141.15
2025-10-14,22,15,2025-10-14T22:15:00,128.84,1103.85
2025-10-14,22,30,2025-10-14T22:30:00,121.83,1099.1
2025-10-14,22,45,2025-10-14T22:45:00,115.33,1099.375
2025-10-14,23,0,2025-10-14T23:00:00,123.21,1111.55
2025-10-14,23,15,2025-10-14T23:15:00,117.22,1111.15
2025-10-14,23,30,2025-10-14T23:30:00,109.67,1111.125
2025-10-14,23,45,2025-10-14T23:45:00,107.73,1112.375
2025-10-15,0,0,2025-10-15T00:00:00,122.6,1171.6
2025-10-15,0,15,2025-10-15T00:15:00,116.19,1170.275
2025-10-15,0,30,2025-10-15T00:30:00,115.31,1173.2
2025-10-15,0,45,2025-10-15T00:45:00,113.91,1171.925
2025-10-15,1,0,2025-10-15T01:00:00,119.25,1072.075
2025-10-15,1,15,2025-10-15T01:15:00,114.33,1067.225
2025-10-15,1,30,2025-10-15T01:30:00,111.59,1068.125
2025-10-15,1,45,2025-10-15T01:45:00,110.0,1068.775
2025-10-15,2,0,2025-10-15T02:00:00,111.59,1070.925
2025-10-15,2,15,2025-10-15T02:15:00,110.66,1070.875
2025-10-15,2,30,2025-10-15T02:30:00,108.24,1071.025
2025-10-15,2,45,2025-10-15T02:45:00,107.23,1071.8
2025-10-15,3,0,2025-10-15T03:00:00,107.52,1073.35
2025-10-15,3,15,2025-10-15T03:15:00,106.48,1073.5
2025-10-15,3,30,2025-10-15T03:30:00,104.11,1073.6
2025-10-15,3,45,2025-10-15T03:45:00,104.57,1075.275
2025-10-15,4,0,2025-10-15T04:00:00,104.59,1068.25
2025-10-15,4,15,2025-10-15T04:15:00,106.99,1067.5
2025-10-15,4,30,2025-10-15T04:30:00,109.56,1066.725
2025-10-15,4,45,2025-10-15T04:45:00,114.25,1077.175
2025-10-15,5,0,2025-10-15T05:00:00,110.89,1160.15
2025-10-15,5,15,2025-10-15T05:15:00,114.61,1164.575
2025-10-15,5,30,2025-10-15T05:30:00,118.39,1170.575
2025-10-15,5,45,2025-10-15T05:45:00,117.43,1182.5
2025-10-15,6,0,2025-10-15T06:00:00,114.7,1241.475
2025-10-15,6,15,2025-10-15T06:15:00,130.79,1235.45
2025-10-15,6,30,2025-10-15T06:30:00,170.69,1236.475
2025-10-15,6,45,2025-10-15T06:45:00,203.83,1239.425
2025-10-15,7,0,2025-10-15T07:00:00,217.93,1357.675
2025-10-15,7,15,2025-10-15T07:15:00,280.39,1365.925
2025-10-15,7,30,2025-10-15T07:30:00,321.17,1370.525
2025-10-15,7,45,2025-10-15T07:45:00,311.82,1370.675
2025-10-15,8,0,2025-10-15T08:00:00,354.61,1314.575
2025-10-15,8,15,2025-10-15T08:15:00,304.77,1313.425
2025-10-15,8,30,2025-10-15T08:30:00,246.86,1303.425
2025-10-15,8,45,2025-10-15T08:45:00,197.29,1299.775
2025-10-15,9,0,2025-10-15T09:00:00,248.73,1254.7
2025-10-15,9,15,2025-10-15T09:15:00,197.22,1250.35
2025-10-15,9,30,2025-10-15T09:30:00,143.23,1234.975
2025-10-15,9,45,2025-10-15T09:45:00,131.0,1237.45
2025-10-15,10,0,2025-10-15T10:00:00,181.7,1179.125
2025-10-15,10,15,2025-10-15T10:15:00,140.81,1166.2
2025-10-15,10,30,2025-10-15T10:30:00,131.73,1167.275
2025-10-15,10,45,2025-10-15T10:45:00,112.01,1167.75
2025-10-15,11,0,2025-10-15T11:00:00,148.66,1115.725
2025-10-15,11,15,2025-10-15T11:15:00,132.71,1092.7
2025-10-15,11,30,2025-10-15T11:30:00,119.03,1091.7
2025-10-15,11,45,2025-10-15T11:45:00,112.63,1092.925
2025-10-15,12,0,2025-10-15T12:00:00,130.43,999.85
2025-10-15,12,15,2025-10-15T12:15:00,126.71,999.675
2025-10-15,12,30,2025-10-15T12:30:00,118.3,999.375
2025-10-15,12,45,2025-10-15T12:45:00,111.89,999.575
2025-10-15,13,0,2025-10-15T13:00:00,120.49,998.3
2025-10-15,13,15,2025-10-15T13:15:00,118.23,997.8
2025-10-15,13,30,2025-10-15T13:30:00,113.69,998.6
2025-10-15,13,45,2025-10-15T13:45:00,109.92,1000.475
2025-10-15,14,0,2025-10-15T14:00:00,109.85,995.875
2025-10-15,14,15,2025-10-15T14:15:00,112.29,995.675
2025-10-15,14,30,2025-10-15T14:30:00,121.78,1005.65
2025-10-15,14,45,2025-10-15T14:45:00,132.65,1019.475
2025-10-15,15,0,2025-10-15T15:00:00,107.73,1124.375
2025-10-15,15,15,2025-10-15T15:15:00,110.42,1131.0
2025-10-15,15,30,2025-10-15T15:30:00,129.2,1151.05
2025-10-15,15,45,2025-10-15T15:45:00,159.87,1176.225
2025-10-15,16,0,2025-10-15T16:00:00,105.29,1213.6
2025-10-15,16,15,2025-10-15T16:15:00,123.85,1214.25
2025-10-15,16,30,2025-10-15T16:30:00,155.7,1225.2
2025-10-15,16,45,2025-10-15T16:45:00,182.29,1228.45
2025-10-15,17,0,2025-10-15T17:00:00,107.11,1261.175
2025-10-15,17,15,2025-10-15T17:15:00,115.64,1260.875
2025-10-15,17,30,2025-10-15T17:30:00,158.25,1266.025
2025-10-15,17,45,2025-10-15T17:45:00,239.34,1279.175
2025-10-15,18,0,2025-10-15T18:00:00,148.02,1360.15
2025-10-15,18,15,2025-10-15T18:15:00,175.23,1363.575
2025-10-15,18,30,2025-10-15T18:30:00,221.2,1361.5
2025-10-15,18,45,2025-10-15T18:45:00,262.55,1360.75
2025-10-15,19,0,2025-10-15T19:00:00,272.6,1357.85
2025-10-15,19,15,2025-10-15T19:15:00,227.52,1357.85
2025-10-15,19,30,2025-10-15T19:30:00,166.99,1357.9
2025-10-15,19,45,2025-10-15T19:45:00,155.8,1357.25
2025-10-15,20,0,2025-10-15T20:00:00,194.24,1294.7
2025-10-15,20,15,2025-10-15T20:15:00,134.87,1288.35
2025-10-15,20,30,2025-10-15T20:30:00,111.35,1288.025
2025-10-15,20,45,2025-10-15T20:45:00,104.29,1290.0
2025-10-15,21,0,2025-10-15T21:00:00,133.32,1210.4
2025-10-15,21,15,2025-10-15T21:15:00,113.26,1172.15
2025-10-15,21,30,2025-10-15T21:30:00,103.13,1180.975
2025-10-15,21,45,2025-10-15T21:45:00,92.72,1173.9
2025-10-15,22,0,2025-10-15T22:00:00,111.38,1108.05
2025-10-15,22,15,2025-10-15T22:15:00,104.07,1108.125
2025-10-15,22,30,2025-10-15T22:30:00,85.41,1108.85
2025-10-15,22,45,2025-10-15T22:45:00,59.3,1109.25
2025-10-15,23,0,2025-10-15T23:00:00,81.53,846.0
2025-10-15,23,15,2025-10-15T23:15:00,65.42,845.95
2025-10-15,23,30,2025-10-15T23:30:00,72.27,845.675
2025-10-15,23,45,2025-10-15T23:45:00,64.42,846.95
2025-10-16,0,0,2025-10-16T00:00:00,91.66,999.75
2025-10-16,0,15,2025-10-16T00:15:00,90.88,1001.225
2025-10-16,0,30,2025-10-16T00:30:00,88.93,1000.95
2025-10-16,0,45,2025-10-16T00:45:00,79.78,1000.725
2025-10-16,1,0,2025-10-16T01:00:00,91.73,986.35
2025-10-16,1,15,2025-10-16T01:15:00,88.02,986.525
2025-10-16,1,30,2025-10-16T01:30:00,85.55,987.25
2025-10-16,1,45,2025-10-16T01:45:00,80.66,988.15
2025-10-16,2,0,2025-10-16T02:00:00,92.7,995.2
2025-10-16,2,15,2025-10-16T02:15:00,90.99,995.2
2025-10-16,2,30,2025-10-16T02:30:00,90.68,995.325
2025-10-16,2,45,2025-10-16T02:45:00,88.91,996.225
2025-10-16,3,0,2025-10-16T03:00:00,91.34,997.625
2025-10-16,3,15,2025-10-16T03:15:00,90.76,997.825
2025-10-16,3,30,2025-10-16T03:30:00,91.16,998.075
2025-10-16,3,45,2025-10-16T03:45:00,81.19,998.075
2025-10-16,4,0,2025-10-16T04:00:00,88.75,1000.05
2025-10-16,4,15,2025-10-16T04:15:00,91.38,999.025
2025-10-16,4,30,2025-10-16T04:30:00,90.89,998.225
2025-10-16,4,45,2025-10-16T04:45:00,93.0,998.0
2025-10-16,5,0,2025-10-16T05:00:00,83.35,981.95
2025-10-16,5,15,2025-10-16T05:15:00,84.68,979.575
2025-10-16,5,30,2025-10-16T05:30:00,89.59,981.025
2025-10-16,5,45,2025-10-16T05:45:00,99.83,986.925
2025-10-16,6,0,2025-10-16T06:00:00,93.0,1112.95
2025-10-16,6,15,2025-10-16T06:15:00,102.02,1110.175
2025-10-16,6,30,2025-10-16T06:30:00,111.56,1113.4
2025-10-16,6,45,2025-10-16T06:45:00,123.51,1113.45
2025-10-16,7,0,2025-10-16T07:00:00,99.88,1163.0
2025-10-16,7,15,2025-10-16T07:15:00,116.05,1161.7
2025-10-16,7,30,2025-10-16T07:30:00,121.06,1161.45
2025-10-16,7,45,2025-10-16T07:45:00,126.16,1161.75
2025-10-16,8,0,2025-10-16T08:00:00,148.47,1142.75
2025-10-16,8,15,2025-10-16T08:15:00,146.3,1140.675
2025-10-16,8,30,2025-10-16T08:30:00,132.82,1142.625
2025-10-16,8,45,2025-10-16T08:45:00,103.82,1141.725
2025-10-16,9,0,2025-10-16T09:00:00,147.5,1072.225
2025-10-16,9,15,2025-10-16T09:15:00,132.94,1072.35
2025-10-16,9,30,2025-10-16T09:30:00,106.38,1073.025
2025-10-16,9,45,2025-10-16T09:45:00,93.98,1081.275
2025-10-16,10,0,2025-10-16T10:00:00,118.93,1073.85
2025-10-16,10,15,2025-10-16T10:15:00,94.61,1077.25
2025-10-16,10,30,2025-10-16T10:30:00,82.97,1083.55
2025-10-16,10,45,2025-10-16T10:45:00,76.01,1086.625
2025-10-16,11,0,2025-10-16T11:00:00,102.26,990.0
2025-10-16,11,15,2025-10-16T11:15:00,86.69,991.4
2025-10-16,11,30,2025-10-16T11:30:00,85.39,994.75
2025-10-16,11,45,2025-10-16T11:45:00,79.51,996.45
2025-10-16,12,0,2025-10-16T12:00:00,89.12,951.775
2025-10-16,12,15,2025-10-16T12:15:00,83.18,952.925
2025-10-16,12,30,2025-10-16T12:30:00,84.1,952.675
2025-10-16,12,45,2025-10-16T12:45:00,79.6,949.475
2025-10-16,13,0,2025-10-16T13:00:00,84.75,944.625
2025-10-16,13,15,2025-10-16T13:15:00,83.3,941.075
2025-10-16,13,30,2025-10-16T13:30:00,82.26,937.15
2025-10-16,13,45,2025-10-16T13:45:00,80.18,934.625
2025-10-16,14,0,2025-10-16T14:00:00,77.55,913.0
2025-10-16,14,15,2025-10-16T14:15:00,80.85,904.95
2025-10-16,14,30,2025-10-16T14:30:00,84.99,902.0
2025-10-16,14,45,2025-10-16T14:45:00,97.16,898.625
2025-10-16,15,0,2025-10-16T15:00:00,72.83,936.6
2025-10-16,15,15,2025-10-16T15:15:00,84.42,933.025
2025-10-16,15,30,2025-10-16T15:30:00,90.28,931.225
2025-10-16,15,45,2025-10-16T15:45:00,99.98,935.675
2025-10-16,16,0,2025-10-16T16:00:00,84.65,979.475
2025-10-16,16,15,2025-10-16T16:15:00,95.45,984.0
2025-10-16,16,30,2025-10-16T16:30:00,114.81,987.775
2025-10-16,16,45,2025-10-16T16:45:00,125.14,987.875
2025-10-16,17,0,2025-10-16T17:00:00,89.77,1091.875
2025-10-16,17,15,2025-10-16T17:15:00,121.55,1092.75
2025-10-16,17,30,2025-10-16T17:30:00,131.33,1092.9
2025-10-16,17,45,2025-10-16T17:45:00,143.82,1095.375
2025-10-16,18,0,2025-10-16T18:00:00,114.17,1231.025
2025-10-16,18,15,2025-10-16T18:15:00,129.11,1228.925
2025-10-16,18,30,2025-10-16T18:30:00,142.97,1227.525
2025-10-16,18,45,2025-10-16T18:45:00,149.82,1229.275
2025-10-16,19,0,2025-10-16T19:00:00,135.86,1229.55
2025-10-16,19,15,2025-10-16T19:15:00,144.27,1229.625
2025-10-16,19,30,2025-10-16T19:30:00,144.51,1230.7
2025-10-16,19,45,2025-10-16T19:45:00,135.18,1231.4
2025-10-16,20,0,2025-10-16T20:00:00,143.36,1170.6
2025-10-16,20,15,2025-10-16T20:15:00,122.42,1169.975
2025-10-16,20,30,2025-10-16T20:30:00,126.61,1171.625
2025-10-16,20,45,2025-10-16T20:45:00,102.03,1172.95
2025-10-16,21,0,2025-10-16T21:00:00,129.8,1143.95
2025-10-16,21,15,2025-10-16T21:15:00,112.09,1143.175
2025-10-16,21,30,2025-10-16T21:30:00,97.91,1144.2
2025-10-16,21,45,2025-10-16T21:45:00,91.36,1140.775
2025-10-16,22,0,2025-10-16T22:00:00,106.73,1106.375
2025-10-16,22,15,2025-10-16T22:15:00,102.65,1101.025
2025-10-16,22,30,2025-10-16T22:30:00,105.99,1096.35
2025-10-16,22,45,2025-10-16T22:45:00,96.7,1093.9
2025-10-16,23,0,2025-10-16T23:00:00,103.22,1101.15
2025-10-16,23,15,2025-10-16T23:15:00,97.35,1100.725
2025-10-16,23,30,2025-10-16T23:30:00,92.56,1100.45
2025-10-16,23,45,2025-10-16T23:45:00,82.65,1101.425
2025-10-17,0,0,2025-10-17T00:00:00,92.52,1038.6
2025-10-17,0,15,2025-10-17T00:15:00,89.33,1039.25
2025-10-17,0,30,2025-10-17T00:30:00,88.66,1039.425
2025-10-17,0,45,2025-10-17T00:45:00,87.52,1039.35
2025-10-17,1,0,2025-10-17T01:00:00,76.14,1116.225
2025-10-17,1,15,2025-10-17T01:15:00,81.05,1116.475
2025-10-17,1,30,2025-10-17T01:30:00,82.94,1117.525
2025-10-17,1,45,2025-10-17T01:45:00,90.28,1118.25
