date,hour,interval_start,price_eur_mwh,volume_mwh
2024-02-19,18,2024-02-19T18:00:00,95.84,2431.3
2024-02-19,19,2024-02-19T19:00:00,81.52,2275.3
2024-02-19,20,2024-02-19T20:00:00,73.4,2048.3
2024-02-19,21,2024-02-19T21:00:00,68.03,2079.3
2024-02-19,22,2024-02-19T22:00:00,66.27,2239.3
2024-02-19,23,2024-02-19T23:00:00,59.07,2249.8
2024-02-20,0,2024-02-20T00:00:00,58.06,2556.5
2024-02-20,1,2024-02-20T01:00:00,54.32,2481.3
2024-02-20,2,2024-02-20T02:00:00,53.96,2589.8
2024-02-20,3,2024-02-20T03:00:00,53.56,2656.1
2024-02-20,4,2024-02-20T04:00:00,52.95,2602.9
2024-02-20,5,2024-02-20T05:00:00,54.65,2447.6
2024-02-20,6,2024-02-20T06:00:00,70.11,2499.3
2024-02-20,7,2024-02-20T07:00:00,87.25,2712.9
2024-02-20,8,2024-02-20T08:00:00,90.0,2721.8
2024-02-20,9,2024-02-20T09:00:00,78.33,2734.3
2024-02-20,10,2024-02-20T10:00:00,69.82,2624.5
2024-02-20,11,2024-02-20T11:00:00,60.8,2628.8
2024-02-20,12,2024-02-20T12:00:00,53.88,3146.4
2024-02-20,13,2024-02-20T13:00:00,54.27,3329.7
2024-02-20,14,2024-02-20T14:00:00,54.01,3155.4
2024-02-20,15,2024-02-20T15:00:00,60.71,2599.6
2024-02-20,16,2024-02-20T16:00:00,69.14,2579.6
2024-02-20,17,2024-02-20T17:00:00,77.35,2659.1
2024-02-20,18,2024-02-20T18:00:00,78.31,2690.0
2024-02-20,19,2024-02-20T19:00:00,80.03,2552.3
2024-02-20,20,2024-02-20T20:00:00,75.77,2380.0
2024-02-20,21,2024-02-20T21:00:00,70.63,2421.4
2024-02-20,22,2024-02-20T22:00:00,73.99,2435.6
2024-02-20,23,2024-02-20T23:00:00,55.66,2443.8
2024-02-21,0,2024-02-21T00:00:00,52.2,2672.9
2024-02-21,1,2024-02-21T01:00:00,48.46,2833.0
2024-02-21,2,2024-02-21T02:00:00,46.71,2710.5
2024-02-21,3,2024-02-21T03:00:00,44.61,2738.1
2024-02-21,4,2024-02-21T04:00:00,45.14,2826.5
2024-02-21,5,2024-02-21T05:00:00,49.75,2446.3
2024-02-21,6,2024-02-21T06:00:00,70.09,2564.0
2024-02-21,7,2024-02-21T07:00:00,81.95,2800.3
2024-02-21,8,2024-02-21T08:00:00,84.68,2775.3
2024-02-21,9,2024-02-21T09:00:00,70.0,2761.0
2024-02-21,10,2024-02-21T10:00:00,64.1,2648.8
2024-02-21,11,2024-02-21T11:00:00,60.39,2579.3
2024-02-21,12,2024-02-21T12:00:00,53.01,2723.2
2024-02-21,13,2024-02-21T13:00:00,51.74,2763.4
2024-02-21,14,2024-02-21T14:00:00,56.73,2599.4
2024-02-21,15,2024-02-21T15:00:00,65.72,2459.4
2024-02-21,16,2024-02-21T16:00:00,70.09,2519.6
2024-02-21,17,2024-02-21T17:00:00,75.78,2575.6
2024-02-21,18,2024-02-21T18:00:00,74.67,2622.6
2024-02-21,19,2024-02-21T19:00:00,72.0,2549.1
2024-02-21,20,2024-02-21T20:00:00,70.0,2535.1
2024-02-21,21,2024-02-21T21:00:00,53.56,2362.8
2024-02-21,22,2024-02-21T22:00:00,53.35,2253.8
2024-02-21,23,2024-02-21T23:00:00,49.56,2337.7
2024-02-22,0,2024-02-22T00:00:00,49.44,2381.8
2024-02-22,1,2024-02-22T01:00:00,50.37,2513.3
2024-02-22,2,2024-02-22T02:00:00,52.25,2507.6
2024-02-22,3,2024-02-22T03:00:00,49.59,2483.5
2024-02-22,4,2024-02-22T04:00:00,49.21,2498.9
2024-02-22,5,2024-02-22T05:00:00,53.77,2491.6
2024-02-22,6,2024-02-22T06:00:00,70.0,2353.4
2024-02-22,7,2024-02-22T07:00:00,78.84,2628.9
2024-02-22,8,2024-02-22T08:00:00,81.08,2657.9
2024-02-22,9,2024-02-22T09:00:00,72.97,2710.1
2024-02-22,10,2024-02-22T10:00:00,70.35,2598.0
2024-02-22,11,2024-02-22T11:00:00,67.5,2583.2
2024-02-22,12,2024-02-22T12:00:00,67.23,2577.4
2024-02-22,13,2024-02-22T13:00:00,67.57,2547.0
2024-02-22,14,2024-02-22T14:00:00,66.44,2403.5
2024-02-22,15,2024-02-22T15:00:00,68.23,2375.9
2024-02-22,16,2024-02-22T16:00:00,68.72,2360.4
2024-02-22,17,2024-02-22T17:00:00,69.4,2437.8
2024-02-22,18,2024-02-22T18:00:00,67.94,2477.0
2024-02-22,19,2024-02-22T19:00:00,66.51,2349.7
2024-02-22,20,2024-02-22T20:00:00,50.95,2378.4
2024-02-22,21,2024-02-22T21:00:00,30.72,2234.8
2024-02-22,22,2024-02-22T22:00:00,12.12,2120.2
2024-02-22,23,2024-02-22T23:00:00,5.61,2220.1
2024-02-23,0,2024-02-23T00:00:00,12.99,2673.9
2024-02-23,1,2024-02-23T01:00:00,33.9,2840.3
2024-02-23,2,2024-02-23T02:00:00,21.31,2749.1
2024-02-23,3,2024-02-23T03:00:00,17.41,2796.9
2024-02-23,4,2024-02-23T04:00:00,27.93,2526.1
2024-02-23,5,2024-02-23T05:00:00,85.23,2275.5
2024-02-23,6,2024-02-23T06:00:00,87.94,2551.0
2024-02-23,7,2024-02-23T07:00:00,95.57,2797.8
2024-02-23,8,2024-02-23T08:00:00,86.92,2893.2
2024-02-23,9,2024-02-23T09:00:00,86.84,2869.8
2024-02-23,10,2024-02-23T10:00:00,68.74,2755.0
2024-02-23,11,2024-02-23T11:00:00,65.0,2742.0
2024-02-23,12,2024-02-23T12:00:00,64.3,2757.7
2024-02-23,13,2024-02-23T13:00:00,58.08,2749.0
2024-02-23,14,2024-02-23T14:00:00,62.46,2608.6
2024-02-23,15,2024-02-23T15:00:00,58.11,2587.7
2024-02-23,16,2024-02-23T16:00:00,67.88,2515.1
2024-02-23,17,2024-02-23T17:00:00,76.43,2534.7
2024-02-23,18,2024-02-23T18:00:00,86.44,2485.4
2024-02-23,19,2024-02-23T19:00:00,84.01,2406.1
2024-02-23,20,2024-02-23T20:00:00,72.97,2270.5
2024-02-23,21,2024-02-23T21:00:00,69.26,2193.3
2024-02-23,22,2024-02-23T22:00:00,67.98,2290.5
2024-02-23,23,2024-02-23T23:00:00,65.1,2483.1
2024-02-24,0,2024-02-24T00:00:00,66.47,2545.1
2024-02-24,1,2024-02-24T01:00:00,63.9,2631.6
2024-02-24,2,2024-02-24T02:00:00,59.5,2621.1
2024-02-24,3,2024-02-24T03:00:00,55.2,2584.2
2024-02-24,4,2024-02-24T04:00:00,55.39,2596.9
2024-02-24,5,2024-02-24T05:00:00,57.1,2599.4
2024-02-24,6,2024-02-24T06:00:00,61.67,2426.6
2024-02-24,7,2024-02-24T07:00:00,66.11,2229.9
2024-02-24,8,2024-02-24T08:00:00,64.4,2482.4
2024-02-24,9,2024-02-24T09:00:00,57.6,2613.5
2024-02-24,10,2024-02-24T10:00:00,49.28,2617.9
2024-02-24,11,2024-02-24T11:00:00,46.08,2833.5
2024-02-24,12,2024-02-24T12:00:00,40.36,3006.5
2024-02-24,13,2024-02-24T13:00:00,32.22,2973.4
2024-02-24,14,2024-02-24T14:00:00,37.6,2907.4
2024-02-24,15,2024-02-24T15:00:00,45.0,2631.3
2024-02-24,16,2024-02-24T16:00:00,55.92,2526.4
2024-02-24,17,2024-02-24T17:00:00,71.16,2447.3
2024-02-24,18,2024-02-24T18:00:00,79.23,2522.9
2024-02-24,19,2024-02-24T19:00:00,74.13,2535.8
2024-02-24,20,2024-02-24T20:00:00,65.17,2450.4
2024-02-24,21,2024-02-24T21:00:00,59.94,2428.7
2024-02-24,22,2024-02-24T22:00:00,56.59,2290.6
2024-02-24,23,2024-02-24T23:00:00,52.74,2424.9
2024-02-25,0,2024-02-25T00:00:00,56.57,2815.5
2024-02-25,1,2024-02-25T01:00:00,55.44,2756.0
2024-02-25,2,2024-02-25T02:00:00,55.39,2821.1
2024-02-25,3,2024-02-25T03:00:00,54.89,2796.1
2024-02-25,4,2024-02-25T04:00:00,55.19,2726.5
2024-02-25,5,2024-02-25T05:00:00,55.07,2700.5
2024-02-25,6,2024-02-25T06:00:00,56.76,2618.2
2024-02-25,7,2024-02-25T07:00:00,59.92,2610.0
2024-02-25,8,2024-02-25T08:00:00,62.01,2676.9
2024-02-25,9,2024-02-25T09:00:00,62.13,2704.2
2024-02-25,10,2024-02-25T10:00:00,56.27,2757.6
2024-02-25,11,2024-02-25T11:00:00,54.1,2867.4
2024-02-25,12,2024-02-25T12:00:00,50.0,2873.6
2024-02-25,13,2024-02-25T13:00:00,46.03,2855.3
2024-02-25,14,2024-02-25T14:00:00,49.84,2816.6
2024-02-25,15,2024-02-25T15:00:00,55.0,2907.1
2024-02-25,16,2024-02-25T16:00:00,67.32,3041.8
2024-02-25,17,2024-02-25T17:00:00,80.61,3382.8
2024-02-25,18,2024-02-25T18:00:00,92.28,3251.9
2024-02-25,19,2024-02-25T19:00:00,79.04,3137.1
2024-02-25,20,2024-02-25T20:00:00,69.97,3130.8
2024-02-25,21,2024-02-25T21:00:00,65.86,3089.1
2024-02-25,22,2024-02-25T22:00:00,65.23,3001.4
2024-02-25,23,2024-02-25T23:00:00,58.38,3135.5
2024-02-26,0,2024-02-26T00:00:00,57.83,3231.2
2024-02-26,1,2024-02-26T01:00:00,56.82,3148.9
2024-02-26,2,2024-02-26T02:00:00,54.08,3218.9
2024-02-26,3,2024-02-26T03:00:00,51.8,3037.2
2024-02-26,4,2024-02-26T04:00:00,53.25,3169.0
2024-02-26,5,2024-02-26T05:00:00,57.92,3303.6
2024-02-26,6,2024-02-26T06:00:00,69.61,3333.9
2024-02-26,7,2024-02-26T07:00:00,79.56,3552.7
2024-02-26,8,2024-02-26T08:00:00,81.6,3749.4
2024-02-26,9,2024-02-26T09:00:00,73.83,3708.8
2024-02-26,10,2024-02-26T10:00:00,66.65,3766.9
2024-02-26,11,2024-02-26T11:00:00,65.03,3865.4
2024-02-26,12,2024-02-26T12:00:00,58.42,3755.5
2024-02-26,13,2024-02-26T13:00:00,58.19,3740.9
2024-02-26,14,2024-02-26T14:00:00,61.29,3749.3
2024-02-26,15,2024-02-26T15:00:00,64.95,3784.9
2024-02-26,16,2024-02-26T16:00:00,69.95,3479.8
2024-02-26,17,2024-02-26T17:00:00,77.16,3523.8
2024-02-26,18,2024-02-26T18:00:00,86.3,3539.8
2024-02-26,19,2024-02-26T19:00:00,83.9,3500.7
2024-02-26,20,2024-02-26T20:00:00,77.0,3485.0
2024-02-26,21,2024-02-26T21:00:00,68.29,3403.2
2024-02-26,22,2024-02-26T22:00:00,65.21,3493.4
2024-02-26,23,2024-02-26T23:00:00,60.76,3774.4
2024-02-27,0,2024-02-27T00:00:00,57.62,3580.6
2024-02-27,1,2024-02-27T01:00:00,57.55,3323.8
2024-02-27,2,2024-02-27T02:00:00,57.35,2661.0
2024-02-27,3,2024-02-27T03:00:00,56.87,2691.4
2024-02-27,4,2024-02-27T04:00:00,57.35,3371.3
2024-02-27,5,2024-02-27T05:00:00,64.13,3424.4
2024-02-27,6,2024-02-27T06:00:00,78.14,3041.6
2024-02-27,7,2024-02-27T07:00:00,94.51,3341.8
2024-02-27,8,2024-02-27T08:00:00,95.54,3671.1
2024-02-27,9,2024-02-27T09:00:00,80.81,3653.7
2024-02-27,10,2024-02-27T10:00:00,68.71,3633.5
2024-02-27,11,2024-02-27T11:00:00,64.76,3790.1
2024-02-27,12,2024-02-27T12:00:00,59.09,3599.4
2024-02-27,13,2024-02-27T13:00:00,59.08,3546.9
2024-02-27,14,2024-02-27T14:00:00,64.31,3572.5
2024-02-27,15,2024-02-27T15:00:00,71.1,3538.0
2024-02-27,16,2024-02-27T16:00:00,78.18,3660.4
2024-02-27,17,2024-02-27T17:00:00,98.37,3924.6
2024-02-27,18,2024-02-27T18:00:00,111.4,3935.0
2024-02-27,19,2024-02-27T19:00:00,105.17,3935.4
2024-02-27,20,2024-02-27T20:00:00,86.74,3784.7
2024-02-27,21,2024-02-27T21:00:00,77.22,3680.7
2024-02-27,22,2024-02-27T22:00:00,71.21,3746.7
2024-02-27,23,2024-02-27T23:00:00,64.97,3744.6
2024-02-28,0,2024-02-28T00:00:00,60.36,3495.1
2024-02-28,1,2024-02-28T01:00:00,59.4,3471.7
2024-02-28,2,2024-02-28T02:00:00,61.34,3316.6
2024-02-28,3,2024-02-28T03:00:00,63.46,3367.9
2024-02-28,4,2024-02-28T04:00:00,64.9,3268.8
2024-02-28,5,2024-02-28T05:00:00,68.82,3433.4
2024-02-28,6,2024-02-28T06:00:00,79.0,3381.5
2024-02-28,7,2024-02-28T07:00:00,97.85,3875.9
2024-02-28,8,2024-02-28T08:00:00,104.49,3987.9
2024-02-28,9,2024-02-28T09:00:00,85.46,3771.8
2024-02-28,10,2024-02-28T10:00:00,73.99,3277.3
2024-02-28,11,2024-02-28T11:00:00,67.55,3182.5
2024-02-28,12,2024-02-28T12:00:00,63.93,3105.6
2024-02-28,13,2024-02-28T13:00:00,62.91,2999.7
2024-02-28,14,2024-02-28T14:00:00,63.77,3022.6
2024-02-28,15,2024-02-28T15:00:00,72.96,3213.0
2024-02-28,16,2024-02-28T16:00:00,78.84,3360.0
2024-02-28,17,2024-02-28T17:00:00,92.21,3801.0
2024-02-28,18,2024-02-28T18:00:00,95.36,3849.3
2024-02-28,19,2024-02-28T19:00:00,84.06,3558.7
2024-02-28,20,2024-02-28T20:00:00,74.16,3611.0
2024-02-28,21,2024-02-28T21:00:00,71.1,3366.4
2024-02-28,22,2024-02-28T22:00:00,68.37,3432.4
2024-02-28,23,2024-02-28T23:00:00,58.31,3427.0
2024-02-29,0,2024-02-29T00:00:00,59.88,3224.5
2024-02-29,1,2024-02-29T01:00:00,58.37,2703.4
2024-02-29,2,2024-02-29T02:00:00,55.8,1992.1
2024-02-29,3,2024-02-29T03:00:00,53.72,1929.0
2024-02-29,4,2024-02-29T04:00:00,54.13,1885.0
2024-02-29,5,2024-02-29T05:00:00,60.22,2977.6
2024-02-29,6,2024-02-29T06:00:00,72.5,2952.4
2024-02-29,7,2024-02-29T07:00:00,81.41,3326.4
2024-02-29,8,2024-02-29T08:00:00,79.84,3331.6
2024-02-29,9,2024-02-29T09:00:00,72.15,3434.3
2024-02-29,10,2024-02-29T10:00:00,61.35,3357.2
2024-02-29,11,2024-02-29T11:00:00,56.19,3407.0
2024-02-29,12,2024-02-29T12:00:00,54.39,3328.8
2024-02-29,13,2024-02-29T13:00:00,56.12,3381.7
2024-02-29,14,2024-02-29T14:00:00,58.29,3545.8
2024-02-29,15,2024-02-29T15:00:00,67.04,3616.4
2024-02-29,16,2024-02-29T16:00:00,75.65,3495.2
2024-02-29,17,2024-02-29T17:00:00,83.25,3439.3
2024-02-29,18,2024-02-29T18:00:00,86.26,3378.4
2024-02-29,19,2024-02-29T19:00:00,80.99,3351.6
2024-02-29,20,2024-02-29T20:00:00,72.77,3248.8
2024-02-29,21,2024-02-29T21:00:00,67.25,3129.0
2024-02-29,22,2024-02-29T22:00:00,64.9,3144.0
2024-02-29,23,2024-02-29T23:00:00,60.9,3162.9
2024-03-01,0,2024-03-01T00:00:00,62.04,3417.6
2024-03-01,1,2024-03-01T01:00:00,61.42,3395.4
2024-03-01,2,2024-03-01T02:00:00,58.14,3412.9
2024-03-01,3,2024-03-01T03:00:00,57.83,3390.3
2024-03-01,4,2024-03-01T04:00:00,58.3,3374.0
2024-03-01,5,2024-03-01T05:00:00,62.49,3308.0
2024-03-01,6,2024-03-01T06:00:00,71.58,3099.6
2024-03-01,7,2024-03-01T07:00:00,79.36,3233.2
2024-03-01,8,2024-03-01T08:00:00,83.5,3533.3
2024-03-01,9,2024-03-01T09:00:00,76.27,3550.4
2024-03-01,10,2024-03-01T10:00:00,66.46,3547.6
2024-03-01,11,2024-03-01T11:00:00,64.76,3596.4
2024-03-01,12,2024-03-01T12:00:00,61.06,3584.1
2024-03-01,13,2024-03-01T13:00:00,63.73,3422.6
2024-03-01,14,2024-03-01T14:00:00,67.11,3389.5
2024-03-01,15,2024-03-01T15:00:00,71.54,3347.4
2024-03-01,16,2024-03-01T16:00:00,77.02,3404.7
2024-03-01,17,2024-03-01T17:00:00,88.64,3698.7
2024-03-01,18,2024-03-01T18:00:00,92.96,3783.6
2024-03-01,19,2024-03-01T19:00:00,87.19,3671.3
2024-03-01,20,2024-03-01T20:00:00,77.49,3501.6
2024-03-01,21,2024-03-01T21:00:00,71.62,3416.2
2024-03-01,22,2024-03-01T22:00:00,70.06,3532.8
2024-03-01,23,2024-03-01T23:00:00,66.39,3538.8
2024-03-02,0,2024-03-02T00:00:00,59.95,3306.5
2024-03-02,1,2024-03-02T01:00:00,56.03,3281.7
2024-03-02,2,2024-03-02T02:00:00,56.02,3345.4
2024-03-02,3,2024-03-02T03:00:00,55.48,3226.7
2024-03-02,4,2024-03-02T04:00:00,54.88,3188.6
2024-03-02,5,2024-03-02T05:00:00,55.99,3228.0
2024-03-02,6,2024-03-02T06:00:00,56.58,3287.0
2024-03-02,7,2024-03-02T07:00:00,60.67,3372.8
2024-03-02,8,2024-03-02T08:00:00,63.76,3331.5
2024-03-02,9,2024-03-02T09:00:00,65.75,3243.2
2024-03-02,10,2024-03-02T10:00:00,60.44,3103.5
2024-03-02,11,2024-03-02T11:00:00,59.56,2969.9
2024-03-02,12,2024-03-02T12:00:00,56.06,2941.8
2024-03-02,13,2024-03-02T13:00:00,54.9,2873.7
2024-03-02,14,2024-03-02T14:00:00,59.86,3163.1
2024-03-02,15,2024-03-02T15:00:00,66.08,3247.8
2024-03-02,16,2024-03-02T16:00:00,73.0,3487.7
2024-03-02,17,2024-03-02T17:00:00,80.66,3735.1
2024-03-02,18,2024-03-02T18:00:00,93.6,3680.6
2024-03-02,19,2024-03-02T19:00:00,89.9,3845.1
2024-03-02,20,2024-03-02T20:00:00,76.98,3806.7
2024-03-02,21,2024-03-02T21:00:00,70.13,3486.5
2024-03-02,22,2024-03-02T22:00:00,63.27,3468.5
2024-03-02,23,2024-03-02T23:00:00,57.53,3470.3
2024-03-03,0,2024-03-03T00:00:00,55.29,3025.2
2024-03-03,1,2024-03-03T01:00:00,54.96,3421.8
2024-03-03,2,2024-03-03T02:00:00,54.92,3469.8
2024-03-03,3,2024-03-03T03:00:00,55.79,3490.6
2024-03-03,4,2024-03-03T04:00:00,55.33,3379.9
2024-03-03,5,2024-03-03T05:00:00,56.08,3395.2
2024-03-03,6,2024-03-03T06:00:00,56.79,3444.9
2024-03-03,7,2024-03-03T07:00:00,57.94,3399.8
2024-03-03,8,2024-03-03T08:00:00,56.2,3124.7
2024-03-03,9,2024-03-03T09:00:00,55.48,2992.3
2024-03-03,10,2024-03-03T10:00:00,53.6,2979.3
2024-03-03,11,2024-03-03T11:00:00,51.12,3139.2
2024-03-03,12,2024-03-03T12:00:00,48.03,3323.0
2024-03-03,13,2024-03-03T13:00:00,42.51,3413.6
2024-03-03,14,2024-03-03T14:00:00,46.84,3371.8
2024-03-03,15,2024-03-03T15:00:00,54.21,3412.4
2024-03-03,16,2024-03-03T16:00:00,60.28,3479.6
2024-03-03,17,2024-03-03T17:00:00,75.1,3629.1
2024-03-03,18,2024-03-03T18:00:00,83.56,3437.4
2024-03-03,19,2024-03-03T19:00:00,86.96,3415.2
2024-03-03,20,2024-03-03T20:00:00,81.8,3336.4
2024-03-03,21,2024-03-03T21:00:00,75.0,3365.2
2024-03-03,22,2024-03-03T22:00:00,72.18,3353.1
2024-03-03,23,2024-03-03T23:00:00,72.42,3565.9
2024-03-04,0,2024-03-04T00:00:00,69.13,3552.5
2024-03-04,1,2024-03-04T01:00:00,67.9,3609.8
2024-03-04,2,2024-03-04T02:00:00,67.41,3733.2
2024-03-04,3,2024-03-04T03:00:00,66.22,3809.7
2024-03-04,4,2024-03-04T04:00:00,65.59,3770.2
2024-03-04,5,2024-03-04T05:00:00,70.83,3532.9
2024-03-04,6,2024-03-04T06:00:00,81.18,3277.2
2024-03-04,7,2024-03-04T07:00:00,96.67,3527.8
2024-03-04,8,2024-03-04T08:00:00,102.97,3734.6
2024-03-04,9,2024-03-04T09:00:00,85.02,3908.0
2024-03-04,10,2024-03-04T10:00:00,59.63,3638.9
2024-03-04,11,2024-03-04T11:00:00,56.77,3640.7
2024-03-04,12,2024-03-04T12:00:00,57.86,3865.9
2024-03-04,13,2024-03-04T13:00:00,59.85,4012.9
2024-03-04,14,2024-03-04T14:00:00,62.5,4217.9
2024-03-04,15,2024-03-04T15:00:00,69.86,4008.5
2024-03-04,16,2024-03-04T16:00:00,77.28,3833.2
2024-03-04,17,2024-03-04T17:00:00,90.88,3548.7
2024-03-04,18,2024-03-04T18:00:00,105.18,3553.7
2024-03-04,19,2024-03-04T19:00:00,99.13,3542.0
2024-03-04,20,2024-03-04T20:00:00,80.52,3469.9
2024-03-04,21,2024-03-04T21:00:00,71.39,3539.4
2024-03-04,22,2024-03-04T22:00:00,67.52,3594.4
2024-03-04,23,2024-03-04T23:00:00,63.93,3883.0
2024-03-05,0,2024-03-05T00:00:00,61.96,3682.8
2024-03-05,1,2024-03-05T01:00:00,61.67,3726.4
2024-03-05,2,2024-03-05T02:00:00,61.33,3790.0
2024-03-05,3,2024-03-05T03:00:00,59.86,3730.1
2024-03-05,4,2024-03-05T04:00:00,60.56,3890.6
2024-03-05,5,2024-03-05T05:00:00,61.67,3783.8
2024-03-05,6,2024-03-05T06:00:00,71.53,3460.9
2024-03-05,7,2024-03-05T07:00:00,79.28,3621.1
2024-03-05,8,2024-03-05T08:00:00,83.02,3803.2
2024-03-05,9,2024-03-05T09:00:00,77.0,3585.1
2024-03-05,10,2024-03-05T10:00:00,71.15,3686.8
2024-03-05,11,2024-03-05T11:00:00,69.72,3563.0
2024-03-05,12,2024-03-05T12:00:00,67.19,3569.5
2024-03-05,13,2024-03-05T13:00:00,67.49,3554.1
2024-03-05,14,2024-03-05T14:00:00,71.04,3556.2
2024-03-05,15,2024-03-05T15:00:00,73.59,3636.3
2024-03-05,16,2024-03-05T16:00:00,76.83,3793.0
2024-03-05,17,2024-03-05T17:00:00,88.66,4106.9
2024-03-05,18,2024-03-05T18:00:00,105.96,4370.0
2024-03-05,19,2024-03-05T19:00:00,114.58,4527.2
2024-03-05,20,2024-03-05T20:00:00,94.55,4460.4
2024-03-05,21,2024-03-05T21:00:00,83.75,4396.5
2024-03-05,22,2024-03-05T22:00:00,77.26,4068.4
2024-03-05,23,2024-03-05T23:00:00,71.96,4109.9
2024-03-07,0,2024-03-07T00:00:00,73.33,3820.1
2024-03-07,1,2024-03-07T01:00:00,72.32,3883.8
2024-03-07,2,2024-03-07T02:00:00,70.34,3978.0
2024-03-07,3,2024-03-07T03:00:00,68.71,4029.9
2024-03-07,4,2024-03-07T04:00:00,69.89,3914.7
2024-03-07,5,2024-03-07T05:00:00,73.13,3748.1
2024-03-07,6,2024-03-07T06:00:00,84.27,3533.0
2024-03-07,7,2024-03-07T07:00:00,103.2,3944.2
2024-03-07,8,2024-03-07T08:00:00,96.7,3990.1
2024-03-07,9,2024-03-07T09:00:00,79.09,3838.2
2024-03-07,10,2024-03-07T10:00:00,71.31,3569.8
2024-03-07,11,2024-03-07T11:00:00,66.16,3347.8
2024-03-07,12,2024-03-07T12:00:00,61.82,3290.0
2024-03-07,13,2024-03-07T13:00:00,60.33,3261.5
2024-03-07,14,2024-03-07T14:00:00,63.46,3128.0
2024-03-07,15,2024-03-07T15:00:00,69.93,3274.4
2024-03-07,16,2024-03-07T16:00:00,76.72,3357.4
2024-03-07,17,2024-03-07T17:00:00,92.85,3680.2
2024-03-07,18,2024-03-07T18:00:00,105.93,3942.2
2024-03-07,19,2024-03-07T19:00:00,94.95,3666.1
2024-03-07,20,2024-03-07T20:00:00,88.05,3631.8
2024-03-07,21,2024-03-07T21:00:00,77.74,3155.9
2024-03-07,22,2024-03-07T22:00:00,75.06,2982.3
2024-03-07,23,2024-03-07T23:00:00,69.84,3190.2
2024-03-08,0,2024-03-08T00:00:00,70.26,3095.4
2024-03-08,1,2024-03-08T01:00:00,66.96,3127.8
2024-03-08,2,2024-03-08T02:00:00,67.01,3204.5
2024-03-08,3,2024-03-08T03:00:00,65.99,3237.9
2024-03-08,4,2024-03-08T04:00:00,68.72,3166.6
2024-03-08,5,2024-03-08T05:00:00,70.41,3036.2
2024-03-08,6,2024-03-08T06:00:00,87.18,3239.6
2024-03-08,7,2024-03-08T07:00:00,95.05,3443.0
2024-03-08,8,2024-03-08T08:00:00,88.89,3571.9
2024-03-08,9,2024-03-08T09:00:00,74.36,3310.5
2024-03-08,10,2024-03-08T10:00:00,57.8,3100.1
2024-03-08,11,2024-03-08T11:00:00,56.4,2971.4
2024-03-08,12,2024-03-08T12:00:00,79.79,3174.9
2024-03-08,13,2024-03-08T13:00:00,80.0,3098.7
2024-03-08,14,2024-03-08T14:00:00,64.0,2974.0
2024-03-08,15,2024-03-08T15:00:00,68.68,2927.2
2024-03-08,16,2024-03-08T16:00:00,69.98,3030.2
2024-03-08,17,2024-03-08T17:00:00,83.37,3197.9
2024-03-08,18,2024-03-08T18:00:00,93.12,3338.5
2024-03-08,19,2024-03-08T19:00:00,90.34,3330.0
2024-03-08,20,2024-03-08T20:00:00,81.97,3285.5
2024-03-08,21,2024-03-08T21:00:00,72.42,3224.4
2024-03-08,22,2024-03-08T22:00:00,69.56,3259.3
2024-03-08,23,2024-03-08T23:00:00,64.12,3254.5
2024-03-09,0,2024-03-09T00:00:00,62.43,2361.4
2024-03-09,1,2024-03-09T01:00:00,60.66,2399.3
2024-03-09,2,2024-03-09T02:00:00,59.65,2451.0
2024-03-09,3,2024-03-09T03:00:00,58.03,2343.4
2024-03-09,4,2024-03-09T04:00:00,55.56,2291.8
2024-03-09,5,2024-03-09T05:00:00,55.44,2277.1
2024-03-09,6,2024-03-09T06:00:00,57.11,2225.5
2024-03-09,7,2024-03-09T07:00:00,53.06,2080.7
2024-03-09,8,2024-03-09T08:00:00,53.06,2126.1
2024-03-09,9,2024-03-09T09:00:00,48.12,2153.0
2024-03-09,10,2024-03-09T10:00:00,33.49,2442.2
2024-03-09,11,2024-03-09T11:00:00,7.79,2880.6
2024-03-09,12,2024-03-09T12:00:00,0.38,2805.6
2024-03-09,13,2024-03-09T13:00:00,-0.75,2819.4
2024-03-09,14,2024-03-09T14:00:00,8.65,2723.6
2024-03-09,15,2024-03-09T15:00:00,31.87,2321.7
2024-03-09,16,2024-03-09T16:00:00,52.59,2120.0
2024-03-09,17,2024-03-09T17:00:00,70.8,2519.6
2024-03-09,18,2024-03-09T18:00:00,77.61,2392.3
2024-03-09,19,2024-03-09T19:00:00,75.19,2412.6
2024-03-09,20,2024-03-09T20:00:00,67.34,2524.1
2024-03-09,21,2024-03-09T21:00:00,60.47,2667.7
2024-03-09,22,2024-03-09T22:00:00,61.13,2683.5
2024-03-09,23,2024-03-09T23:00:00,58.13,2714.6
2024-03-10,0,2024-03-10T00:00:00,48.65,2730.5
2024-03-10,1,2024-03-10T01:00:00,46.06,2721.8
2024-03-10,2,2024-03-10T02:00:00,40.98,2757.4
2024-03-10,3,2024-03-10T03:00:00,35.55,2726.9
2024-03-10,4,2024-03-10T04:00:00,32.39,2666.8
2024-03-10,5,2024-03-10T05:00:00,32.28,2657.2
2024-03-10,6,2024-03-10T06:00:00,33.91,2662.9
2024-03-10,7,2024-03-10T07:00:00,39.49,2531.2
2024-03-10,8,2024-03-10T08:00:00,36.77,2482.4
2024-03-10,9,2024-03-10T09:00:00,29.44,2355.8
2024-03-10,10,2024-03-10T10:00:00,6.37,2795.8
2024-03-10,11,2024-03-10T11:00:00,7.62,3122.9
